Tanggal,USD_IDR
2010-01-04,9364
2010-01-05,9305
2010-01-06,9218
2010-01-07,9272
2010-01-08,9213
2010-01-09,9191
2010-01-10,9170
2010-01-11,9148
2010-01-12,9171
2010-01-13,9141
2010-01-14,9156
2010-01-15,9226
2010-01-16,9227
2010-01-17,9228
2010-01-18,9229
2010-01-19,9230
2010-01-20,9295
2010-01-21,9183
2010-01-22,9240
2010-01-23,9267
2010-01-24,9293
2010-01-25,9320
2010-01-26,9380
2010-01-27,9400
2010-01-28,9325
2010-01-29,9250
2010-01-30,9252
2010-01-31,9254
2010-02-01,9256
2010-02-02,9314
2010-02-03,9365
2010-02-04,9387
2010-02-05,9468
2010-02-06,9474
2010-02-07,9479
2010-02-08,9484
2010-02-09,9339
2010-02-10,9314
2010-02-11,9330
2010-02-12,9324
2010-02-13,9316
2010-02-14,9308
2010-02-15,9301
2010-02-16,9293
2010-02-17,9401
2010-02-18,9500
2010-02-19,9292
2010-02-20,9289
2010-02-21,9285
2010-02-22,9282
2010-02-23,9342
2010-02-24,9352
2010-02-25,9335
2010-02-26,9348
2010-02-27,9360
2010-02-28,9373
2010-03-01,9385
2010-03-02,9184
2010-03-03,9149
2010-03-04,9329
2010-03-05,8898
2010-03-06,8992
2010-03-07,9086
2010-03-08,9180
2010-03-09,9173
2010-03-10,9170
2010-03-11,9153
2010-03-12,9145
2010-03-13,9165
2010-03-14,9186
2010-03-15,9206
2010-03-16,9153
2010-03-17,9100
2010-03-18,9120
2010-03-19,9119
2010-03-20,9118
2010-03-21,9117
2010-03-22,9115
2010-03-23,9145
2010-03-24,9115
2010-03-25,9133
2010-03-26,9113
2010-03-27,9100
2010-03-28,9086
2010-03-29,9073
2010-03-30,9075
2010-03-31,9103
2010-04-01,9041
2010-04-02,9044
2010-04-03,9047
2010-04-04,9050
2010-04-05,9053
2010-04-06,9037
2010-04-07,9054
2010-04-08,9058
2010-04-09,8993
2010-04-10,8999
2010-04-11,9005
2010-04-12,9011
2010-04-13,9010
2010-04-14,9011
2010-04-15,9001
2010-04-16,9006
2010-04-17,9010
2010-04-18,9013
2010-04-19,9016
2010-04-20,9018
2010-04-21,9023
2010-04-22,9104
2010-04-23,9004
2010-04-24,8990
2010-04-25,8976
2010-04-26,8962
2010-04-27,9096
2010-04-28,9022
2010-04-29,9002
2010-04-30,9029
2010-05-01,9026
2010-05-02,9024
2010-05-03,9021
2010-05-04,9070
2010-05-05,9116
2010-05-06,9273
2010-05-07,9220
2010-05-08,9215
2010-05-09,9209
2010-05-10,9203
2010-05-11,9187
2010-05-12,9179
2010-05-13,9142
2010-05-14,9104
2010-05-15,9096
2010-05-16,9087
2010-05-17,9079
2010-05-18,9284
2010-05-19,9124
2010-05-20,9121
2010-05-21,9261
2010-05-22,9268
2010-05-23,9275
2010-05-24,9282
2010-05-25,9284
2010-05-26,9376
2010-05-27,9215
2010-05-28,9221
2010-05-29,9227
2010-05-30,9233
2010-05-31,9239
2010-06-01,9245
2010-06-02,9242
2010-06-03,9238
2010-06-04,9283
2010-06-05,9294
2010-06-06,9306
2010-06-07,9318
2010-06-08,9223
2010-06-09,9281
2010-06-10,9193
2010-06-11,9197
2010-06-12,9199
2010-06-13,9202
2010-06-14,9205
2010-06-15,9141
2010-06-16,9163
2010-06-17,9143
2010-06-18,9072
2010-06-19,9047
2010-06-20,9022
2010-06-21,8998
2010-06-22,9012
2010-06-23,8980
2010-06-24,9066
2010-06-25,9066
2010-06-26,9063
2010-06-27,9061
2010-06-28,9059
2010-06-29,9077
2010-06-30,9045
2010-07-01,9036
2010-07-02,9063
2010-07-03,9053
2010-07-04,9043
2010-07-05,9033
2010-07-06,9024
2010-07-07,9060
2010-07-08,9045
2010-07-09,9034
2010-07-10,9047
2010-07-11,9059
2010-07-12,9072
2010-07-13,8978
2010-07-14,9019
2010-07-15,9037
2010-07-16,9034
2010-07-17,9049
2010-07-18,9064
2010-07-19,9080
2010-07-20,9038
2010-07-21,9091
2010-07-22,8996
2010-07-23,8978
2010-07-24,8957
2010-07-25,8937
2010-07-26,8917
2010-07-27,8922
2010-07-28,9025
2010-07-29,8971
2010-07-30,8924
2010-07-31,8893
2010-08-01,8862
2010-08-02,8832
2010-08-03,8798
2010-08-04,8798
2010-08-05,8942
2010-08-06,8926
2010-08-07,8905
2010-08-08,8884
2010-08-09,8864
2010-08-10,8936
2010-08-11,8883
2010-08-12,9006
2010-08-13,9027
2010-08-14,9003
2010-08-15,8979
2010-08-16,8955
2010-08-17,8917
2010-08-18,8880
2010-08-19,8896
2010-08-20,8929
2010-08-21,8952
2010-08-22,8975
2010-08-23,8998
2010-08-24,8867
2010-08-25,8977
2010-08-26,8878
2010-08-27,8987
2010-08-28,8997
2010-08-29,9006
2010-08-30,9015
2010-08-31,8918
2010-09-01,9014
2010-09-02,9005
2010-09-03,8991
2010-09-04,8993
2010-09-05,8995
2010-09-06,8997
2010-09-07,8999
2010-09-08,9032
2010-09-09,9026
2010-09-10,9021
2010-09-11,9015
2010-09-12,9009
2010-09-13,9003
2010-09-14,8998
2010-09-15,8987
2010-09-16,8975
2010-09-17,8931
2010-09-18,8944
2010-09-19,8957
2010-09-20,8971
2010-09-21,8982
2010-09-22,8875
2010-09-23,8918
2010-09-24,8966
2010-09-25,8930
2010-09-26,8895
2010-09-27,8859
2010-09-28,8971
2010-09-29,8952
2010-09-30,8932
2010-10-01,8935
2010-10-02,8930
2010-10-03,8925
2010-10-04,8920
2010-10-05,8933
2010-10-06,8830
2010-10-07,8872
2010-10-08,8913
2010-10-09,8904
2010-10-10,8896
2010-10-11,8887
2010-10-12,8995
2010-10-13,8910
2010-10-14,8878
2010-10-15,8904
2010-10-16,8919
2010-10-17,8934
2010-10-18,8949
2010-10-19,8949
2010-10-20,8965
2010-10-21,8820
2010-10-22,8850
2010-10-23,8869
2010-10-24,8889
2010-10-25,8908
2010-10-26,8934
2010-10-27,8914
2010-10-28,8924
2010-10-29,8924
2010-10-30,8910
2010-10-31,8895
2010-11-01,8881
2010-11-02,8907
2010-11-03,8840
2010-11-04,8773
2010-11-05,8910
2010-11-06,8907
2010-11-07,8903
2010-11-08,8900
2010-11-09,8904
2010-11-10,8805
2010-11-11,8780
2010-11-12,8798
2010-11-13,8840
2010-11-14,8882
2010-11-15,8924
2010-11-16,8967
2010-11-17,8907
2010-11-18,8846
2010-11-19,8843
2010-11-20,8811
2010-11-21,8780
2010-11-22,8748
2010-11-23,8929
2010-11-24,8966
2010-11-25,8967
2010-11-26,8967
2010-11-27,8978
2010-11-28,8989
2010-11-29,9000
2010-11-30,9015
2010-12-01,9034
2010-12-02,9018
2010-12-03,8916
2010-12-04,8950
2010-12-05,8984
2010-12-06,9017
2010-12-07,9004
2010-12-08,8990
2010-12-09,9020
2010-12-10,9018
2010-12-11,9019
2010-12-12,9021
2010-12-13,9022
2010-12-14,9015
2010-12-15,9009
2010-12-16,9022
2010-12-17,8938
2010-12-18,8970
2010-12-19,9002
2010-12-20,9034
2010-12-21,8943
2010-12-22,9042
2010-12-23,9042
2010-12-24,9042
2010-12-25,9042
2010-12-26,9042
2010-12-27,9042
2010-12-28,8939
2010-12-29,9017
2010-12-30,9001
2010-12-31,8886
2011-01-01,8927
2011-01-02,8969
2011-01-03,9010
2011-01-04,8990
2011-01-05,8886
2011-01-06,8984
2011-01-07,9016
2011-01-08,9020
2011-01-09,9024
2011-01-10,9027
2011-01-11,9051
2011-01-12,8936
2011-01-13,9040
2011-01-14,9050
2011-01-15,9052
2011-01-16,9055
2011-01-17,9057
2011-01-18,9060
2011-01-19,9054
2011-01-20,8948
2011-01-21,8911
2011-01-22,8923
2011-01-23,8935
2011-01-24,8948
2011-01-25,9050
2011-01-26,9036
2011-01-27,8921
2011-01-28,9027
2011-01-29,8996
2011-01-30,8966
2011-01-31,8936
2011-02-01,8958
2011-02-02,9000
2011-02-03,8960
2011-02-04,8921
2011-02-05,8898
2011-02-06,8875
2011-02-07,8852
2011-02-08,8824
2011-02-09,8900
2011-02-10,8930
2011-02-11,8925
2011-02-12,8871
2011-02-13,8817
2011-02-14,8764
2011-02-15,8789
2011-02-16,8815
2011-02-17,8895
2011-02-18,8780
2011-02-19,8772
2011-02-20,8765
2011-02-21,8758
2011-02-22,8750
2011-02-23,8876
2011-02-24,8872
2011-02-25,8865
2011-02-26,8857
2011-02-27,8849
2011-02-28,8841
2011-03-01,8821
2011-03-02,8798
2011-03-03,8812
2011-03-04,8805
2011-03-05,8742
2011-03-06,8679
2011-03-07,8616
2011-03-08,8786
2011-03-09,8786
2011-03-10,8760
2011-03-11,8783
2011-03-12,8781
2011-03-13,8779
2011-03-14,8777
2011-03-15,8762
2011-03-16,8775
2011-03-17,8760
2011-03-18,8770
2011-03-19,8708
2011-03-20,8646
2011-03-21,8584
2011-03-22,8720
2011-03-23,8721
2011-03-24,8721
2011-03-25,8710
2011-03-26,8685
2011-03-27,8659
2011-03-28,8634
2011-03-29,8718
2011-03-30,8689
2011-03-31,8700
2011-04-01,8718
2011-04-02,8701
2011-04-03,8683
2011-04-04,8666
2011-04-05,8646
2011-04-06,8653
2011-04-07,8637
2011-04-08,8643
2011-04-09,8634
2011-04-10,8626
2011-04-11,8617
2011-04-12,8655
2011-04-13,8617
2011-04-14,8668
2011-04-15,8661
2011-04-16,8653
2011-04-17,8646
2011-04-18,8638
2011-04-19,8658
2011-04-20,8667
2011-04-21,8634
2011-04-22,8631
2011-04-23,8628
2011-04-24,8626
2011-04-25,8623
2011-04-26,8624
2011-04-27,8616
2011-04-28,8566
2011-04-29,8553
2011-04-30,8558
2011-05-01,8563
2011-05-02,8568
2011-05-03,8561
2011-05-04,8559
2011-05-05,8536
2011-05-06,8580
2011-05-07,8593
2011-05-08,8606
2011-05-09,8618
2011-05-10,8522
2011-05-11,8531
2011-05-12,8586
2011-05-13,8549
2011-05-14,8550
2011-05-15,8552
2011-05-16,8553
2011-05-17,8463
2011-05-18,8373
2011-05-19,8541
2011-05-20,8552
2011-05-21,8508
2011-05-22,8464
2011-05-23,8420
2011-05-24,8600
2011-05-25,8406
2011-05-26,8592
2011-05-27,8575
2011-05-28,8567
2011-05-29,8560
2011-05-30,8552
2011-05-31,8544
2011-06-01,8538
2011-06-02,8534
2011-06-03,8531
2011-06-04,8527
2011-06-05,8524
2011-06-06,8520
2011-06-07,8500
2011-06-08,8515
2011-06-09,8491
2011-06-10,8520
2011-06-11,8519
2011-06-12,8518
2011-06-13,8517
2011-06-14,8539
2011-06-15,8534
2011-06-16,8522
2011-06-17,8610
2011-06-18,8536
2011-06-19,8461
2011-06-20,8387
2011-06-21,8611
2011-06-22,8600
2011-06-23,8580
2011-06-24,8600
2011-06-25,8600
2011-06-26,8600
2011-06-27,8600
2011-06-28,8625
2011-06-29,8621
2011-06-30,8617
2011-07-01,8568
2011-07-02,8557
2011-07-03,8545
2011-07-04,8534
2011-07-05,8522
2011-07-06,8537
2011-07-07,8535
2011-07-08,8533
2011-07-09,8526
2011-07-10,8519
2011-07-11,8512
2011-07-12,8526
2011-07-13,8567
2011-07-14,8550
2011-07-15,8532
2011-07-16,8477
2011-07-17,8421
2011-07-18,8366
2011-07-19,8564
2011-07-20,8540
2011-07-21,8530
2011-07-22,8537
2011-07-23,8534
2011-07-24,8530
2011-07-25,8527
2011-07-26,8523
2011-07-27,8500
2011-07-28,8482
2011-07-29,8495
2011-07-30,8497
2011-07-31,8498
2011-08-01,8500
2011-08-02,8434
2011-08-03,8467
2011-08-04,8325
2011-08-05,8472
2011-08-06,8487
2011-08-07,8501
2011-08-08,8515
2011-08-09,8478
2011-08-10,8518
2011-08-11,8500
2011-08-12,8509
2011-08-13,8521
2011-08-14,8532
2011-08-15,8543
2011-08-16,8293
2011-08-17,8333
2011-08-18,8374
2011-08-19,8560
2011-08-20,8486
2011-08-21,8413
2011-08-22,8339
2011-08-23,8537
2011-08-24,8543
2011-08-25,8550
2011-08-26,8600
2011-08-27,8580
2011-08-28,8560
2011-08-29,8540
2011-08-30,8520
2011-08-31,8524
2011-09-01,8528
2011-09-02,8532
2011-09-03,8536
2011-09-04,8541
2011-09-05,8545
2011-09-06,8549
2011-09-07,8553
2011-09-08,8535
2011-09-09,8568
2011-09-10,8543
2011-09-11,8517
2011-09-12,8492
2011-09-13,8572
2011-09-14,8631
2011-09-15,8720
2011-09-16,8809
2011-09-17,8794
2011-09-18,8780
2011-09-19,8765
2011-09-20,8822
2011-09-21,8813
2011-09-22,8841
2011-09-23,8763
2011-09-24,8769
2011-09-25,8774
2011-09-26,8780
2011-09-27,9080
2011-09-28,8905
2011-09-29,8890
2011-09-30,8953
2011-10-01,8898
2011-10-02,8844
2011-10-03,8790
2011-10-04,8897
2011-10-05,8622
2011-10-06,8956
2011-10-07,8890
2011-10-08,8892
2011-10-09,8895
2011-10-10,8897
2011-10-11,8892
2011-10-12,8717
2011-10-13,8858
2011-10-14,8870
2011-10-15,8792
2011-10-16,8715
2011-10-17,8638
2011-10-18,8880
2011-10-19,8880
2011-10-20,8841
2011-10-21,8825
2011-10-22,8837
2011-10-23,8848
2011-10-24,8860
2011-10-25,8840
2011-10-26,8850
2011-10-27,8873
2011-10-28,8855
2011-10-29,8778
2011-10-30,8701
2011-10-31,8624
2011-11-01,8826
2011-11-02,8866
2011-11-03,8901
2011-11-04,8944
2011-11-05,8946
2011-11-06,8948
2011-11-07,8950
2011-11-08,8955
2011-11-09,8915
2011-11-10,8890
2011-11-11,8970
2011-11-12,8969
2011-11-13,8969
2011-11-14,8968
2011-11-15,8965
2011-11-16,8995
2011-11-17,8993
2011-11-18,8973
2011-11-19,8988
2011-11-20,9004
2011-11-21,9020
2011-11-22,9025
2011-11-23,9045
2011-11-24,9004
2011-11-25,8962
2011-11-26,8993
2011-11-27,9024
2011-11-28,9055
2011-11-29,9115
2011-11-30,9120
2011-12-01,9077
2011-12-02,8995
2011-12-03,9002
2011-12-04,9008
2011-12-05,9015
2011-12-06,9017
2011-12-07,9035
2011-12-08,9027
2011-12-09,8995
2011-12-10,9009
2011-12-11,9022
2011-12-12,9036
2011-12-13,9050
2011-12-14,9112
2011-12-15,9100
2011-12-16,9090
2011-12-17,9065
2011-12-18,9041
2011-12-19,9016
2011-12-20,9114
2011-12-21,9048
2011-12-22,9044
2011-12-23,9136
2011-12-24,9112
2011-12-25,9087
2011-12-26,9063
2011-12-27,9038
2011-12-28,9062
2011-12-29,9044
2011-12-30,8855
2011-12-31,8867
2012-01-01,8879
2012-01-02,8892
2012-01-03,8904
2012-01-04,9115
2012-01-05,9116
2012-01-06,9110
2012-01-07,9093
2012-01-08,9076
2012-01-09,9058
2012-01-10,9146
2012-01-11,9145
2012-01-12,9190
2012-01-13,9150
2012-01-14,9137
2012-01-15,9125
2012-01-16,9112
2012-01-17,9100
2012-01-18,9070
2012-01-19,9008
2012-01-20,8945
2012-01-21,8939
2012-01-22,8932
2012-01-23,8926
2012-01-24,8920
2012-01-25,8958
2012-01-26,9051
2012-01-27,9074
2012-01-28,9033
2012-01-29,8993
2012-01-30,8952
2012-01-31,9074
2012-02-01,8982
2012-02-02,8980
2012-02-03,8959
2012-02-04,8949
2012-02-05,8938
2012-02-06,8928
2012-02-07,8920
2012-02-08,8930
2012-02-09,8852
2012-02-10,8920
2012-02-11,8935
2012-02-12,8950
2012-02-13,8965
2012-02-14,8972
2012-02-15,8998
2012-02-16,8930
2012-02-17,8980
2012-02-18,8978
2012-02-19,8976
2012-02-20,8974
2012-02-21,8972
2012-02-22,9030
2012-02-23,9040
2012-02-24,9040
2012-02-25,9034
2012-02-26,9027
2012-02-27,9021
2012-02-28,9105
2012-02-29,9005
2012-03-01,9010
2012-03-02,9055
2012-03-03,9055
2012-03-04,9055
2012-03-05,9055
2012-03-06,9113
2012-03-07,9115
2012-03-08,9085
2012-03-09,9105
2012-03-10,9114
2012-03-11,9123
2012-03-12,9132
2012-03-13,9133
2012-03-14,9133
2012-03-15,9163
2012-03-16,9163
2012-03-17,9149
2012-03-18,9134
2012-03-19,9120
2012-03-20,9110
2012-03-21,9145
2012-03-22,9145
2012-03-23,9146
2012-03-24,9148
2012-03-25,9149
2012-03-26,9150
2012-03-27,9150
2012-03-28,9150
2012-03-29,9150
2012-03-30,9150
2012-03-31,9137
2012-04-01,9125
2012-04-02,9112
2012-04-03,9118
2012-04-04,9136
2012-04-05,9133
2012-04-06,9121
2012-04-07,9109
2012-04-08,9097
2012-04-09,9085
2012-04-10,9152
2012-04-11,9149
2012-04-12,9149
2012-04-13,9149
2012-04-14,9146
2012-04-15,9143
2012-04-16,9140
2012-04-17,9155
2012-04-18,9155
2012-04-19,9155
2012-04-20,9152
2012-04-21,9149
2012-04-22,9147
2012-04-23,9144
2012-04-24,9163
2012-04-25,9163
2012-04-26,9163
2012-04-27,9157
2012-04-28,9167
